# w/T rho/wT^3(C=1) err_low err_up rho/wT^3(C=5) err_low err_up
8.604831206582731484e-01 1.328743466522079419e+00 4.120691044084259236e-01 3.844683607893915056e-01 8.633253596572101340e-01 2.685671461181945441e-01 2.455268735095539334e-01
8.763777240242772715e-01 1.307996037494584707e+00 4.056349245132543357e-01 3.784651478067728725e-01 8.624004317846084566e-01 2.682794153845481366e-01 2.452638270853509939e-01
8.925659280549513852e-01 1.287148736861474685e+00 3.991697724973395367e-01 3.724330372427415714e-01 8.614431100489393645e-01 2.679816074218956956e-01 2.449915679537589819e-01
9.090531560595980221e-01 1.266214903118884294e+00 3.926777848868771015e-01 3.663758885554049272e-01 8.604523380544435440e-01 2.676733936018809157e-01 2.447097956793224949e-01
9.258449315253711731e-01 1.245208102060847200e+00 3.861631686975469657e-01 3.602976269709083912e-01 8.594270306864828513e-01 2.673544363621486175e-01 2.444182016590314976e-01
9.429468799677337421e-01 1.224142092249703495e+00 3.796301907262171760e-01 3.542022334923888849e-01 8.583660737603033830e-01 2.670243890970811496e-01 2.441164690224308931e-01
9.603647308150955464e-01 1.203030789410405532e+00 3.730831665089284765e-01 3.480937345975656516e-01 8.572683237016680557e-01 2.666828960584474162e-01 2.438042725407956191e-01
9.781043193282644710e-01 1.181888229941816748e+00 3.665264490050393897e-01 3.419761916808303770e-01 8.561326072629591444e-01 2.663295922670881888e-01 2.434812785463873475e-01
9.961715885553528160e-01 1.160728533746570701e+00 3.599644170700478929e-01 3.358536902981659189e-01 8.549577212785730573e-01 2.659641034368211976e-01 2.431471448628927945e-01
1.014572591322793205e+00 1.139565866587648468e+00 3.534014637816330628e-01 3.297303292751243564e-01 8.537424324636596618e-01 2.655860459118341010e-01 2.428015207481847293e-01
1.033313492263137290e+00 1.118414402184420453e+00 3.468419846849054577e-01 3.236102097394180088e-01 8.524854772604806286e-01 2.651950266188874972e-01 2.424440468506252611e-01
1.052400569880300063e+00 1.097288284263455926e+00 3.402903660236265004e-01 3.174974241404215913e-01 8.511855617369034066e-01 2.647906430357379604e-01 2.420743551802023719e-01
1.071840218652965637e+00 1.076201588779803098e+00 3.337509730242950168e-01 3.113960453180026899e-01 8.498413615417843570e-01 2.643724831772599204e-01 2.416920690958350715e-01
1.091638951176838068e+00 1.055168286522833121e+00 3.272281382994949306e-01 3.053101156826223406e-01 8.484515219222314997e-01 2.639401256008145902e-01 2.412968033102866894e-01
1.111803400346465853e+00 1.034202206316961803e+00 3.207261504357261650e-01 2.992436365675612553e-01 8.470146578079823518e-01 2.634931394324983023e-01 2.408881639141619013e-01
1.132340321577370190e+00 1.013316999021819154e+00 3.142492428291586704e-01 2.932005578124663447e-01 8.455293539683761406e-01 2.630310844159747807e-01 2.404657484205463547e-01
1.153256595069216406e+00 9.925261025287385186e-01 3.078015828303655166e-01 2.871847676351807488e-01 8.439941652476334877e-01 2.625535109856675930e-01 2.400291458319225857e-01
1.174559228110792830e+00 9.718427079409124314e-01 3.013872612561342423e-01 2.812000828460570201e-01 8.424076168843949164e-01 2.620599603661624144e-01 2.395779367310425512e-01
1.196255357427564281e+00 9.512797271133479615e-01 2.950102823229765470e-01 2.752502394557372334e-01 8.407682049217031217e-01 2.615499646997465621e-01 2.391116933975283576e-01
1.218352251572591527e+00 9.308497617160282900e-01 2.886745540530164522e-01 2.693388837236554423e-01 8.390743967138287740e-01 2.610230472040748761e-01 2.386299799520097409e-01
1.240857313361612979e+00 9.105650739696069529e-01 2.823838791985610053e-01 2.634695636904933469e-01 8.373246315365587833e-01 2.604787223620211867e-01 2.381323525296878962e-01
1.263778082353107068e+00 8.904375591877284890e-01 2.761419467269418115e-01 2.576457212333727043e-01 8.355173213077543570e-01 2.599164961458317880e-01 2.376183594852622205e-01
1.287122237374166867e+00 8.704787202439064897e-01 2.699523239021992538e-01 2.518706846779147357e-01 8.336508514251789181e-01 2.593358662777622836e-01 2.370875416312027140e-01
1.310897599093029386e+00 8.506996440639960078e-01 2.638184489949420009e-01 2.461476619964013679e-01 8.317235817287464972e-01 2.587363225294165847e-01 2.365394325114118512e-01
1.335112132639127314e+00 8.311109802278995318e-01 2.577436246463220559e-01 2.404797346162343974e-01 8.297338475944904257e-01 2.581173470620639065e-01 2.359735587123461542e-01
1.359773950271534249e+00 8.117229217464654312e-01 2.517310119065776508e-01 2.348698518577838623e-01 8.276799611676528556e-01 2.574784148102351455e-01 2.353894402137011177e-01
1.384891314096703185e+00 7.925451880617908618e-01 2.457836249630982461e-01 2.293208260155710221e-01 8.255602127423853354e-01 2.568189939109247755e-01 2.347865907807948904e-01
1.410472638836405057e+00 7.735870103015314303e-01 2.399043265674991599e-01 2.238353280916424159e-01 8.233728722955888646e-01 2.561385461807453856e-01 2.341645184007874470e-01
1.436526494646795937e+00 7.548571188005611665e-01 2.340958241658479544e-01 2.184158841849948018e-01 8.211161911824280679e-01 2.554365276433760990e-01 2.335227257648773147e-01
1.463061609989557921e+00 7.363637328865793030e-01 2.283606667309818761e-01 2.130648725360684281e-01 8.187884040010147135e-01 2.547123891096361170e-01 2.328607107986138125e-01
1.490086874556071139e+00 7.181145529102250791e-01 2.227012422908922762e-01 2.077845212206830272e-01 8.163877306336586592e-01 2.539655768124867707e-01 2.321779672424202356e-01
1.517611342245616113e+00 7.001167544850515068e-01 2.171197761424291106e-01 2.025769064833883304e-01 8.139123784719441979e-01 2.531955330992184949e-01 2.314739852843992196e-01
1.545644234198557232e+00 6.823769848885332667e-01 2.116183297351833525e-01 1.974439516961058461e-01 8.113605448326761671e-01 2.524016971830133071e-01 2.307482522474186837e-01
1.574194941885586729e+00 6.649013615620906759e-01 2.061988002063158132e-01 1.923874269241149237e-01 8.087304195714630772e-01 2.515835059559909936e-01 2.300002533324090326e-01
1.603273030254013909e+00 6.476954726362440518e-01 2.008629205434173115e-01 1.874089490780040945e-01 8.060201879003603409e-01 2.507403948657339621e-01 2.292294724196870526e-01
1.632888240932178325e+00 6.307643793962711687e-01 1.956122603491568523e-01 1.825099826271034953e-01 8.032280334155641466e-01 2.498717988571554915e-01 2.284353929300264596e-01
1.663050495493051173e+00 6.141126205943753247e-01 1.904482271785685743e-01 1.776918408471993560e-01 8.003521413406371465e-01 2.489771533814176818e-01 2.276174987470174216e-01
1.693769898778122895e+00 5.977442185062975533e-01 1.853720684173251199e-01 1.729556875729955090e-01 7.973907019901427251e-01 2.480558954734138899e-01 2.267752752021146012e-01
1.725056742282687905e+00 5.816626866235773408e-01 1.803848736672555297e-01 1.683025394238537586e-01 7.943419144578653945e-01 2.471074648991171685e-01 2.259082101235534434e-01
1.756921507603661281e+00 5.658710388672749669e-01 1.754875776037005952e-01 1.637332684697540008e-01 7.912039905329975031e-01 2.461313053738457546e-01 2.250157949501017107e-01
1.789374869951081637e+00 5.503718002048465507e-01 1.706809632680107436e-01 1.592486053032627913e-01 7.879751588467615031e-01 2.451268658522121058e-01 2.240975259103449302e-01
1.822427701724480986e+00 5.351670185490313703e-01 1.659656657576216165e-01 1.548491424824423035e-01 7.846536692509249455e-01 2.440936018902114535e-01 2.231529052679208647e-01
1.856091076155311770e+00 5.202582778159567933e-01 1.613421762756258038e-01 1.505353383091792008e-01 7.812377974285297233e-01 2.430309770795483493e-01 2.221814426327971548e-01
1.890376271016658061e+00 5.056467120191601161e-01 1.568108465016022079e-01 1.463075209072507432e-01 7.777258497359127443e-01 2.419384645539148782e-01 2.211826563383232358e-01
1.925294772401473065e+00 4.913330202767711707e-01 1.523718932456340491e-01 1.421658925646143157e-01 7.741161682737187633e-01 2.408155485665030016e-01 2.201560748834130443e-01
1.960858278570602797e+00 4.773174826106377777e-01 1.480254033479242448e-01 1.381105343048408818e-01 7.704071361831280607e-01 2.396617261375797447e-01 2.191012384387718281e-01
1.997078703871894456e+00 4.635999764185796401e-01 1.437713387871601967e-01 1.341414106533183048e-01 7.665971831618985100e-01 2.384765087704421305e-01 2.180177004156422793e-01
2.033968182731693553e+00 4.501799935041765899e-01 1.396095419617813804e-01 1.302583745647742930e-01 7.626847911931042834e-01 2.372594242335394066e-01 2.169050290950368387e-01
2.071539073720072732e+00 4.370566575524096886e-01 1.355397411095145555e-01 1.264611724798070935e-01 7.586685004775957086e-01 2.360100184059686912e-01 2.157628093149115411e-01
2.109803963691152084e+00 4.242287419439938478e-01 1.315615558319435108e-01 1.227494494794137969e-01 7.545469155592595678e-01 2.347278571829498617e-01 2.145906442121684465e-01
2.148775671999898496e+00 4.116946878062774928e-01 1.276745026924430149e-01 1.191227545079708294e-01 7.503187116300831239e-01 2.334125284372314812e-01 2.133881570157963870e-01
2.188467254796815809e+00 3.994526222040416519e-01 1.238780008574977831e-01 1.155805456366924000e-01 7.459826409998817631e-01 2.320636440317248583e-01 2.121549928868370349e-01
2.228892009401964636e+00 3.875003763793257727e-01 1.201713777532267269e-01 1.121221953412750993e-01 7.415375397132850654e-01 2.306808418779440206e-01 2.108908208002385765e-01
2.270063478759780651e+00 3.758355039554415189e-01 1.165538747107998097e-01 1.087469957691810096e-01 7.369823342942822819e-01 2.292637880341308332e-01 2.095953354629773724e-01
2.311995455976174174e+00 3.644552990265594872e-01 1.130246525763699550e-01 1.054541639738105774e-01 7.323160485962285637e-01 2.278121788361846534e-01 2.082682592621806217e-01
2.354701988939461810e+00 3.533568140605483077e-01 1.095827972630903369e-01 1.022428470946414869e-01 7.275378107328132060e-01 2.263257430537805037e-01 2.069093442362683888e-01
2.398197385026606288e+00 3.425368775491139384e-01 1.062273252247646627e-01 9.911212746424880038e-02 7.226468600630564509e-01 2.248042440632921357e-01 2.055183740614652255e-01
2.442496215896438283e+00 3.319921113455515105e-01 1.029571888326200613e-01 9.606102762493795577e-02 7.176425542009531311e-01 2.232474820283840145e-01 2.040951660453175220e-01
2.487613322371391877e+00 3.217189476366918433e-01 9.977128163863693833e-02 9.308851523953004525e-02 7.125243760179968966e-01 2.216552960783885751e-01 2.026395731181910298e-01
2.533563819409419882e+00 3.117136455016786267e-01 9.666844351074607711e-02 9.019350788260221963e-02 7.072919406044586577e-01 2.200275664738512438e-01 2.011514858130333261e-01
2.580363101167747253e+00 3.019723070161455247e-01 9.364746562704684418e-02 8.737487770018592670e-02 7.019450021530315720e-01 2.183642167479268315e-01 1.996308342230599386e-01
2.628026846160162577e+00 2.924908928660455709e-01 9.070709531795836944e-02 8.463145592758758440e-02 6.964834607263088451e-01 2.166652158116359472e-01 1.980775899264041184e-01
2.676571022509572906e+00 2.832652374408540785e-01 8.784604074691332309e-02 8.196203725656631134e-02 6.909073688675648750e-01 2.149305800103773478e-01 1.964917678661982636e-01
2.726011893297583200e+00 2.742910633810528576e-01 8.506297542181590066e-02 7.936538404460974361e-02 6.852169380124961684e-01 2.131603751185208728e-01 1.948734281740549523e-01
2.776366022012889623e+00 2.655639955597087210e-01 8.235654253099958244e-02 7.684023036046555566e-02 6.794125446579930561e-01 2.113547182584172845e-01 1.932226779244428094e-01
2.827650278100314551e+00 2.570795744825679074e-01 7.972535909885669625e-02 7.438528586142384436e-02 6.734947362426708661e-01 2.095137797297398907e-01 1.915396728070903887e-01
2.879881842612344922e+00 2.488332690953862225e-01 7.716801995763922228e-02 7.199923949908265675e-02 6.674642366928585924e-01 2.076377847347550820e-01 1.898246187042501587e-01
2.933078213965059522e+00 2.408204889912013980e-01 7.468310153317114786e-02 6.968076305149062399e-02 6.613219515870272236e-01 2.057270149848980934e-01 1.880777731594389657e-01
2.987257213800381894e+00 2.330365960139237358e-01 7.226916544334602288e-02 6.742851448061415454e-02 6.550689728912894028e-01 2.037818101739113374e-01 1.862994467242039542e-01
3.042436992956617292e+00 2.254769152579814695e-01 6.992476190933122338e-02 6.524114111505507907e-02 6.487065832186609260e-01 2.018025693028357437e-01 1.844900041694392812e-01
3.098636037549274747e+00 2.181367454668047268e-01 6.764843298033854091e-02 6.311728265882537992e-02 6.422362595652402195e-01 1.997897518422784291e-01 1.826498655479440458e-01
3.155873175164216615e+00 2.110113688356848038e-01 6.543871557368119429e-02 6.105557402777642140e-02 6.356596764773985164e-01 1.977438787176761248e-01 1.807795070951616623e-01
3.214167581165200627e+00 2.040960602270001645e-01 6.329414433259425432e-02 5.905464801600124325e-02 6.289787086054785537e-01 1.956655331037116530e-01 1.788794619554399112e-01
3.273538785117937611e+00 1.973860958079794725e-01 6.121325430497215336e-02 5.711313779514773370e-02 6.221954326013922065e-01 1.935553610146266701e-01 1.769503207217065777e-01
3.334006677332808977e+00 1.908767611230813843e-01 5.919458344676981065e-02 5.522967925013982926e-02 6.153121283199274316e-01 1.914140716779298979e-01 1.749927317771123869e-01
3.395591515528443072e+00 1.845633586147243932e-01 5.723667495432788188e-02 5.340291315528039595e-02 6.083312792864810081e-01 1.892424376799023422e-01 1.730074014280545969e-01
3.458313931618377080e+00 1.784412146075142203e-01 5.533807943031553156e-02 5.163148719511950757e-02 6.012555723973701527e-01 1.870412948723677027e-01 1.709950938189465086e-01
3.522194938623080862e+00 1.725056857723071269e-01 5.349735688836364245e-02 4.991405783481170366e-02 5.940878968228153756e-01 1.848115420314280222e-01 1.689566306202283652e-01
3.587255937709648457e+00 1.667521650874217165e-01 5.171307860175040905e-02 4.824929204497896418e-02 5.868313420871025254e-01 1.825541402602322560e-01 1.668928904823713255e-01
3.653518725361565522e+00 1.611760873150960838e-01 4.998382880175850085e-02 4.663586888630624760e-02 5.794891953053233902e-01 1.802701121293684428e-01 1.648048082500165323e-01
3.721005500680837574e+00 1.557729340118992334e-01 4.830820623150010318e-02 4.507248095929167198e-02 5.720649375614279553e-01 1.779605405501340498e-01 1.626933739319010863e-01
3.789738872825076488e+00 1.505382380922238861e-01 4.668482556114554594e-02 4.355783572467986087e-02 5.645622394180047632e-01 1.756265673776958303e-01 1.605596314238563194e-01
3.859741868581926916e+00 1.454675879642981506e-01 4.511231867058053402e-02 4.209065670020309402e-02 5.569849555543013864e-01 1.732693917430647157e-01 1.584046769838737267e-01
3.931037940083407012e+00 1.405566312582886002e-01 4.358933580556478837e-02 4.066968453929961647e-02 5.493371185353161934e-01 1.708902681147559943e-01 1.562296574600525734e-01
4.003650972662756047e+00 1.358010781661073696e-01 4.211454661347097117e-02 3.929367799747221501e-02 5.416229317213778760e-01 1.684905040930718689e-01 1.540357682741032574e-01
4.077605292856404162e+00 1.311967044124478510e-01 4.068664106466392261e-02 3.796141479194750645e-02 5.338467613343603757e-01 1.660714579420264903e-01 1.518242511649967597e-01
4.152925676553750556e+00 1.267393538764026717e-01 3.930433026551585773e-02 3.667169236022765899e-02 5.260131277034862940e-01 1.636345358660547533e-01 1.495963916992870679e-01
4.229637357297492350e+00 1.224249408827509100e-01 3.796634716898499018e-02 3.542332852306120938e-02 5.181266957204914148e-01 1.611811890407685022e-01 1.473535165565750260e-01
4.307766034737262828e+00 1.182494521816689903e-01 3.667144718856731045e-02 3.421516205725222415e-02 5.101922645406603563e-01 1.587129104091175025e-01 1.450969906004859755e-01
4.387337883239431413e+00 1.142089486352157734e-01 3.541840872131946094e-02 3.304605318362185962e-02 5.022147565728096730e-01 1.562312312563581829e-01 1.428282137474158331e-01
4.468379560655935556e+00 1.102995666284915521e-01 3.420603358549903494e-02 3.191488397529315679e-02 4.941992058076283834e-01 1.537377175792067896e-01 1.405486176470786552e-01
4.550918217255094156e+00 1.065175192228722395e-01 3.303314737823073721e-02 3.082055869132731274e-02 4.861507455397674482e-01 1.512339662664048401e-01 1.382596621906034828e-01
4.634981504817383247e+00 1.028590970681771410e-01 3.189859975842211648e-02 2.976200404058573779e-02 4.780745955446676909e-01 1.487216011096896828e-01 1.359628318634961142e-01
4.720597585899227511e+00 9.932066909007920830e-02 3.080126465999948049e-02 2.873816938051100556e-02 4.699760487761956984e-01 1.462022686657258874e-01 1.336596319622228579e-01
4.807795143267911797e+00 9.589868296846962292e-02 2.974004044035152838e-02 2.774802685535678048e-02 4.618604576557112651e-01 1.436776339909925926e-01 1.313515846944375287e-01
4.896603389510771898e+00 9.258966542189794868e-02 2.871384996868084349e-02 2.679057147819868812e-02 4.537332200271060878e-01 1.411493762728491808e-01 1.290402251839571357e-01
4.987052076821878011e+00 8.939022231261697926e-02 2.772164065881538991e-02 2.586482116085135619e-02 4.455997648556251911e-01 1.386191843810417601e-01 1.267270974024440888e-01
5.079171506969503369e+00 8.629703858615456191e-02 2.676238445083901213e-02 2.496981669562996220e-02 4.374655377508406273e-01 1.360887523647406061e-01 1.244137500503929017e-01
5.172992541447704262e+00 8.330687805878836394e-02 2.583507774579725524e-02 2.410462169260954579e-02 4.293359863960201639e-01 1.335597749208574658e-01 1.221017324103533253e-01
5.268546611815415837e+00 8.041658306574955839e-02 2.493874129759191677e-02 2.326832247581611668e-02 4.212165459672944090e-01 1.310339428598417677e-01 1.197925901953533767e-01
5.365865730226533792e+00 7.762307398255760549e-02 2.407242006618502683e-02 2.246002794137247349e-02 4.131126246265714452e-01 1.285129385955168790e-01 1.174878614151329548e-01
5.464982500154500045e+00 7.492334863155236668e-02 2.323518303628079040e-02 2.167886938023527721e-02 4.050295891722042185e-01 1.259984316858455133e-01 1.151890722818802448e-01
5.565930127314993925e+00 7.231448158561983031e-02 2.242612300597495584e-02 2.092400026743225505e-02 3.969727509311812286e-01 1.234920744519820146e-01 1.128977331755860458e-01
5.668742430790367770e+00 6.979362338141004152e-02 2.164435635046095541e-02 2.019459601874798449e-02 3.889473519765981324e-01 1.209954977039078838e-01 1.106153346863712472e-01
5.773453854359631876e+00 6.735799965534422507e-02 2.088902276717816836e-02 1.948985371412219336e-02 3.809585517550620470e-01 1.185103066028880270e-01 1.083433437466426730e-01
5.880099478037609906e+00 6.500491021796500624e-02 2.015928501116821120e-02 1.880899178426614915e-02 3.730114142119526077e-01 1.160380766949669629e-01 1.060831998583899871e-01
5.988715029827348602e+00 6.273172808658264432e-02 1.945432863373772192e-02 1.815124965218449515e-02 3.651108955104922504e-01 1.135803501574811913e-01 1.038363114081026772e-01
6.099336897689572545e+00 6.053589850462968991e-02 1.877336174560416404e-02 1.751588731274748845e-02 3.572618324580186244e-01 1.111386323154852640e-01 1.016040520395470881e-01
6.212002141733226068e+00 5.841493799177717439e-02 1.811561484024180879e-02 1.690218481819925900e-02 3.494689317879120516e-01 1.087143885131444943e-01 9.938775701527063910e-02
6.326748506631219016e+00 5.636643349796116587e-02 1.748034074005678368e-02 1.630944160964456491e-02 3.417367605139010056e-01 1.063090414779040149e-01 9.718871942683704468e-02
6.443614434265490409e+00 5.438804178837261527e-02 1.686681477747577207e-02 1.573697558355378889e-02 3.340697377039322236e-01 1.039239694140395021e-01 9.500818598446675312e-02
6.562639076605665700e+00 5.247748928701559401e-02 1.627433541516855320e-02 1.518412168766385129e-02 3.264721282685527637e-01 1.015605052475405667e-01 9.284735187763604181e-02
6.683862308825593956e+00 5.063257279514431219e-02 1.570222568217561482e-02 1.465022966349900646e-02 3.189480398290860941e-01 9.921993779380022804e-02 9.070735375116617538e-02
6.807324742662175687e+00 4.885116185782374665e-02 1.514983612890133391e-02 1.413466021821827012e-02 3.115014246267691078e-01 9.690351628300461484e-02 8.858925899713226970e-02
6.933067740020947056e+00 4.713120423277874366e-02 1.461655062601543292e-02 1.363677827072331400e-02 3.041360901508748382e-01 9.461246094704162113e-02 8.649404795275728031e-02
7.061133426832990168e+00 4.548484193795947900e-02 1.408149585361841150e-02 1.314183597827531941e-02 2.968557254781911681e-01 9.234798481915518220e-02 8.442258249383316482e-02
7.191564707167791504e+00 4.388153804679674475e-02 1.350295060714669024e-02 1.267784572009616334e-02 2.896639567681356109e-01 9.011133665992129838e-02 8.237554848567746335e-02
7.324405277606802045e+00 4.233421271018208976e-02 1.288256076226889160e-02 1.222944522399097012e-02 2.825644580297182462e-01 8.790388427538439742e-02 8.035334772328261987e-02
7.459699641882497012e+00 4.084407366939757367e-02 1.239568254079633988e-02 1.179307087000106002e-02 2.755611683976795234e-01 8.572727603347995995e-02 7.835589154834088355e-02
7.597493125787839752e+00 3.948879002564539831e-02 1.165017716858212163e-02 1.137904163231891891e-02 2.686587174360811625e-01 8.358375549625757239e-02 7.638220141567814148e-02
7.737831892361157315e+00 3.822367421821343952e-02 1.100548492703572537e-02 1.091504518699142057e-02 2.618632616200078367e-01 8.042639132455417506e-02 7.442962686264636973e-02
7.880762957351496567e+00 3.720246003678213259e-02 1.062628996478954049e-02 1.061876640172206704e-02 2.552786148023439283e-01 7.692387386771151747e-02 7.239782560213409157e-02
8.026334204969664654e+00 3.639073092450908348e-02 1.009918511256010024e-02 1.007165038842246924e-02 2.487333667793541758e-01 7.380689733343911985e-02 7.046186789067579448e-02
8.174594403930207420e+00 3.557002030924252128e-02 9.645812581936655250e-03 9.852342854116555304e-03 2.428880662564101844e-01 7.006244650952719866e-02 6.906180833047603773e-02
8.325593223789717001e+00 3.532489873386029933e-02 9.664598841833738074e-03 9.839386208653676247e-03 2.374798898007016712e-01 6.720007125845059437e-02 6.705392378789049035e-02
8.479381251586930901e+00 3.473994512141231894e-02 8.925792040389346482e-03 1.037630987443414338e-02 2.330786725822630578e-01 6.424507470918627838e-02 6.481708262906732410e-02
8.636010008790211856e+00 3.486028911827409454e-02 8.874595174042845119e-03 1.060328380861224468e-02 2.300639108008746825e-01 6.183072423824487185e-02 6.271709288995364062e-02
8.795531968558043090e+00 3.505802735015886573e-02 8.758480588349056017e-03 1.277416448471067889e-02 2.287232697225086708e-01 6.143091023088370628e-02 6.260068580433414409e-02
8.958000573318461335e+00 3.606328370589410165e-02 9.138004352463667546e-03 2.631855775727554025e-02 2.282669182506344985e-01 6.012841538611049530e-02 6.664051234536400026e-02
9.123470252673017811e+00 3.783226288188802633e-02 1.019627097802902962e-02 6.203430001764254076e-02 2.283782179169650539e-01 5.669995389668891494e-02 6.999227689966019961e-02
9.291996441631656722e+00 4.027294043916901378e-02 1.176058017778475184e-02 1.419390476607456097e-01 2.333450970512856715e-01 5.797838935918411818e-02 7.318294754263424129e-02
9.463635599184300418e+00 4.669477524068198215e-02 1.672207315266779556e-02 3.029838222576368145e-01 2.379704406421480900e-01 5.740477401250060341e-02 1.181034475786492954e-01
9.638445227215537869e+00 6.786415005890034102e-02 3.572470042618262898e-02 6.405133971853262942e-01 2.475541806750650164e-01 6.200134151567837648e-02 3.160314515835918603e-01
9.816483889768672810e+00 1.141085629238251381e-01 7.876977751646663251e-02 1.319396714750490140e+00 2.676570930629972311e-01 7.614647435163091060e-02 7.182047972743043074e-01
9.997811232665624104e+00 2.215245153000455214e-01 1.809412920574578754e-01 2.603612099820500791e+00 2.970013901310837312e-01 9.290304311652833325e-02 1.571274204154441412e+00
1.018248800348924377e+01 4.570658168551697820e-01 4.009365155338757702e-01 4.781977282333439661e+00 4.073208853718755518e-01 1.904052988927952272e-01 3.177223539625007920e+00
1.037057607193472641e+01 9.660870418420461903e-01 8.738343445395134745e-01 7.776935261494879015e+00 6.751077406280643345e-01 4.369625667269777525e-01 5.761363341761796875e+00
1.056213845053696510e+01 2.041645220115001713e+00 1.863553197634885361e+00 1.069699396632670840e+01 1.268256813377813152e+00 9.936431767410455196e-01 9.084897302682037434e+00
1.075723931578075643e+01 4.152673681951736029e+00 3.777147530337410686e+00 1.222132414429203706e+01 2.555229806689971461e+00 2.196862414899710458e+00 1.197159316342856172e+01
1.095594402960096225e+01 7.740280204326214886e+00 6.914750632838989830e+00 1.152630871284184266e+01 5.050432966458480166e+00 4.463785812150684151e+00 1.309241260838777521e+01
1.115831916127981494e+01 1.315228732440584736e+01 1.123727139191033686e+01 9.287767579979625765e+00 9.561614444931510803e+00 8.440719953306221157e+00 1.217499355065768185e+01
1.136443250974869379e+01 1.847012091106271470e+01 1.431206600474901158e+01 5.751978922571609587e+00 1.508972699433408593e+01 1.272640262414469881e+01 8.843562975351737521e+00
1.157435312630185997e+01 2.280355514121297134e+01 1.446954754199430937e+01 3.057411360979870096e+00 2.053447806363662664e+01 1.555019594745750844e+01 5.152427113529480351e+00
1.178815133772976154e+01 2.606918596588115733e+01 1.155056443685086798e+01 1.466707343541333586e+00 2.473133832393547848e+01 1.497287719315854382e+01 2.706303603429482507e+00
1.200589876987963045e+01 2.849492160978287103e+01 7.201649524626834165e+00 7.701315468284839483e-01 2.790473276554139659e+01 1.132729847029276726e+01 1.278430586031927163e+00
1.222766837165130482e+01 3.047892490443314983e+01 3.624219927204620717e+00 5.901867507570202065e-01 3.024882829481427393e+01 6.570487293983024557e+00 7.566028009812448829e-01
1.245353443943628236e+01 3.242551231505943576e+01 1.537947463792541214e+00 5.377472184435063696e-01 3.230573207444147243e+01 3.153967601154906930e+00 6.011057570428448571e-01
1.268357264200820822e+01 3.443050890499889505e+01 6.969235663307458140e-01 5.248694185553901548e-01 3.435416776076898770e+01 1.263904516621998653e+00 5.557629939450379197e-01
1.291786004587314096e+01 3.651176135965203429e+01 5.518187977492559071e-01 5.256752891043134923e-01 3.647367555760085622e+01 6.871561409847828372e-01 5.538858616616266772e-01
1.315647514108806071e+01 3.868799367434804992e+01 5.372561461372171721e-01 5.502533980459389795e-01 3.866126685005225028e+01 5.770804899572894442e-01 5.462276402435151113e-01
1.339949786755631678e+01 4.096140176262714760e+01 5.444912383348139429e-01 5.538467451027599964e-01 4.095573239203760352e+01 5.582721990172956339e-01 5.685296060416575870e-01
1.364700964180877918e+01 4.333166767951912846e+01 5.670325315916144859e-01 5.968981700210846952e-01 4.334879414128990049e+01 5.720493564874757908e-01 5.890851329588144836e-01
1.389909338427965935e+01 4.582356258172634966e+01 6.029211018288265223e-01 6.483448100799975578e-01 4.585483316488489436e+01 5.956370505842585317e-01 6.364075186234714465e-01
1.415583354708630814e+01 4.844743358905154196e+01 6.363646194185577087e-01 6.884172755772581809e-01 4.848541298873189476e+01 6.244406169632199521e-01 6.833332263386893146e-01
1.441731614232185876e+01 5.122161309151842090e+01 6.748467500597428170e-01 7.438173306601996160e-01 5.126341804319294937e+01 6.640257226016643699e-01 7.317098134841160118e-01
1.468362877087079355e+01 5.415252391362786000e+01 7.134284926025102891e-01 7.869188906272484019e-01 5.419814188148426126e+01 7.009426294174190275e-01 7.719945823788947337e-01
1.495486065175660606e+01 5.725139322753404514e+01 7.542197441075941811e-01 8.319337079720412476e-01 5.729988501420641001e+01 7.413535416835159708e-01 8.158715752496590312e-01
1.523110265203162683e+01 6.052787526207490032e+01 7.973636281107943091e-01 8.795467445246103466e-01 6.057924481774747960e+01 7.838892452734071981e-01 8.624554091184393201e-01
1.551244731721893899e+01 6.399210513347114215e+01 8.429925984032209385e-01 9.298869935352769289e-01 6.404645104951414680e+01 8.287923596591824094e-01 9.117785565181435459e-01
1.579898890231663167e+01 6.765476790497575621e+01 8.912398226381981203e-01 9.831103674101058232e-01 6.771223695113428676e+01 8.762425264467452735e-01 9.639519909400746656e-01
1.609082340337472772e+01 7.152715345039098338e+01 9.422512781430327777e-01 1.039381155892471043e+00 7.158791614634600364e+01 9.264009066538108073e-01 1.019121627529855800e+00
1.638804858965543332e+01 7.562119194570885838e+01 9.961831507725236179e-01 1.098872802481565714e+00 7.568543396730638051e+01 9.794273142041589608e-01 1.077452148393959419e+00
1.669076403638738881e+01 7.994949075589951804e+01 1.053201183330898516e+00 1.161768537069022500e+00 8.001741023251881302e+01 1.035486875701536746e+00 1.139121343706392508e+00
1.699907115812499114e+01 8.452537318461588711e+01 1.113480773233774812e+00 1.228261974085143038e+00 8.459718015643396427e+01 1.094752776215955237e+00 1.204318419023323372e+00
1.731307324272390602e+01 8.936291933888114158e+01 1.177207364225097308e+00 1.298557718768037716e+00 8.943883600439662018e+01 1.157407585625279012e+00 1.273243780138997749e+00
1.763287548594415455e+01 9.447700928196795189e+01 1.244576963907675804e+00 1.372871998556348672e+00 9.455727054473179294e+01 1.223644094496108892e+00 1.346109370844331465e+00
