# w/T rho/wT^3(C=1) err_low err_up rho/wT^3(C=5) err_low err_up
8.763777240242772715e-01 2.053137808474014836e+00 6.079044249901202068e-01 6.134983458677107926e-01 1.368421499825906551e+00 4.022515187526730651e-01 3.966304342914894754e-01
8.925659280549513852e-01 2.021543776629172839e+00 5.985474258288114857e-01 6.033980477634526274e-01 1.367577268198203910e+00 4.017621460418052681e-01 3.958752575404633767e-01
9.090531560595980221e-01 1.989851474094390449e+00 5.882468613949334291e-01 5.932479694491028521e-01 1.366710250327813458e+00 4.012551337081394776e-01 3.950921818622126214e-01
9.258449315253711731e-01 1.958083628047246005e+00 5.776893840142500736e-01 5.830541937735085334e-01 1.365820115323040485e+00 4.007298803879940641e-01 3.943288213676012788e-01
9.429468799677337421e-01 1.926263341493574366e+00 5.678993576029058854e-01 5.728228813303144484e-01 1.364906552399270723e+00 4.001857667022645781e-01 3.938459147557105133e-01
9.603647308150955464e-01 1.894414041656283354e+00 5.577887353678085969e-01 5.625602530277296065e-01 1.363947831566640900e+00 3.996007127537938297e-01 3.933679499925657463e-01
9.781043193282644710e-01 1.862540093804067709e+00 5.468086692605422794e-01 5.522919056020962891e-01 1.362986452777884328e+00 3.988572539105955661e-01 3.928516500681724644e-01
9.961715885553528160e-01 1.830503096395971641e+00 5.356116361023399719e-01 5.421864446186932529e-01 1.362130998642821833e+00 3.980890606377702756e-01 3.921876720915276060e-01
1.014572591322793205e+00 1.798503879844489894e+00 5.243802602262404022e-01 5.320734130905155901e-01 1.361256375236642668e+00 3.972941377292683596e-01 3.915003700373200779e-01
1.033313492263137290e+00 1.766566502839755692e+00 5.136706544513200967e-01 5.217863271557701133e-01 1.360362631141026846e+00 3.964716169868269802e-01 3.907889795754564410e-01
1.052400569880300063e+00 1.734715072940328895e+00 5.037362893047814261e-01 5.114868442377149549e-01 1.359486035735636200e+00 3.956567772806179883e-01 3.900165439882907759e-01
1.071840218652965637e+00 1.702973692633090064e+00 4.938142228721877913e-01 5.011938714264485562e-01 1.358646870677532981e+00 3.948688307417644872e-01 3.891621272617347138e-01
1.091638951176838068e+00 1.671366406267878801e+00 4.839106918724345174e-01 4.909135249849900795e-01 1.357792551524862112e+00 3.940540387400035538e-01 3.882776974190815800e-01
1.111803400346465853e+00 1.639917148211440745e+00 4.740318580815110483e-01 4.806573082636071970e-01 1.356911426344587390e+00 3.931995044630328673e-01 3.872729727269066391e-01
1.132340321577370190e+00 1.608649692557419408e+00 4.641837912702140301e-01 4.704147177039217365e-01 1.355624457279693384e+00 3.919248480482802055e-01 3.864578431614895671e-01
1.153256595069216406e+00 1.577587604718332814e+00 4.543724525838546136e-01 4.602079773002556440e-01 1.354333139376987738e+00 3.906301185420818500e-01 3.855892482834197832e-01
1.174559228110792830e+00 1.547078053543263554e+00 4.449275367810083814e-01 4.497134111951761604e-01 1.353144605022724267e+00 3.894208910057674888e-01 3.845591883284948942e-01
1.196255357427564281e+00 1.516853609952651283e+00 4.355992998338633626e-01 4.392269608723420315e-01 1.352187347215033419e+00 3.884239819682762107e-01 3.832383524288205390e-01
1.218352251572591527e+00 1.487122921196363023e+00 4.267639092384096777e-01 4.285679789461138700e-01 1.351135843673630710e+00 3.873120651946583282e-01 3.819515014614598414e-01
1.240857313361612979e+00 1.457847004347666120e+00 4.181513398219656175e-01 4.181110351746004650e-01 1.350040912235776158e+00 3.861340181865134946e-01 3.806471201706687069e-01
1.263778082353107068e+00 1.428666493444615604e+00 4.093857173056403287e-01 4.083789175180696507e-01 1.348621408636657915e+00 3.848507947709552957e-01 3.796057275017858945e-01
1.287122237374166867e+00 1.399478796983836038e+00 4.003482018760055050e-01 3.990727299236962455e-01 1.347454238398194892e+00 3.835299624497927606e-01 3.782498734609234248e-01
1.310897599093029386e+00 1.370423623198616436e+00 3.906617936874359209e-01 3.896991216902447874e-01 1.346387001273566586e+00 3.822781900990323001e-01 3.767315040932697201e-01
1.335112132639127314e+00 1.341900033437826600e+00 3.813686883276007356e-01 3.800311464727377242e-01 1.345287157346816365e+00 3.809602594086418659e-01 3.751828055228274561e-01
1.359773950271534249e+00 1.314506451981245050e+00 3.728769647601214432e-01 3.697141423800467397e-01 1.344179182502178715e+00 3.797603983851969289e-01 3.735790593832211126e-01
1.384891314096703185e+00 1.287527075743933880e+00 3.639271701543564941e-01 3.592693473959973627e-01 1.343018235408171668e+00 3.786872814403713372e-01 3.719649875410204753e-01
1.410472638836405057e+00 1.260116818406137096e+00 3.546748389338801877e-01 3.492676127548148823e-01 1.341436434561465774e+00 3.771642690434939826e-01 3.707084876153172726e-01
1.436526494646795937e+00 1.232951129174113536e+00 3.453689547609922750e-01 3.400204281169150189e-01 1.339834357873964876e+00 3.755888921209170617e-01 3.694091468612021867e-01
1.463061609989557921e+00 1.206304465566037543e+00 3.348369343219657068e-01 3.312926724584008831e-01 1.338724563880076657e+00 3.744704260722631073e-01 3.675547353936856609e-01
1.490086874556071139e+00 1.180965264032286521e+00 3.257624800409920640e-01 3.218509057578406996e-01 1.337649602474591415e+00 3.733478851064200299e-01 3.656032108976421391e-01
1.517611342245616113e+00 1.155864896643711059e+00 3.167582840877087857e-01 3.127832197480338028e-01 1.336874569771902888e+00 3.724825596365224367e-01 3.632901802916281842e-01
1.545644234198557232e+00 1.131247522248869153e+00 3.078076380151535396e-01 3.039595261096665890e-01 1.336283884223118612e+00 3.717547738063189389e-01 3.607321412702717556e-01
1.574194941885586729e+00 1.107132127685543921e+00 2.989011146967854859e-01 2.953504327319647071e-01 1.335179842584405474e+00 3.694106448957913402e-01 3.586279451958687137e-01
1.603273030254013909e+00 1.083465579555889402e+00 2.889410768231631677e-01 2.870885823487170363e-01 1.334080585402333430e+00 3.666382122051424775e-01 3.564608517402461096e-01
1.632888240932178325e+00 1.060203566492302407e+00 2.799595501118413710e-01 2.794568128460213075e-01 1.332451982366213095e+00 3.632238299114595170e-01 3.549296055420398943e-01
1.663050495493051173e+00 1.037693614985157886e+00 2.712438460531847451e-01 2.716943302231453750e-01 1.330926754077529139e+00 3.603159223202978545e-01 3.536455886613489863e-01
1.693769898778122895e+00 1.015082040006414665e+00 2.619271232005752070e-01 2.640834079839058379e-01 1.329497217043161594e+00 3.579054960369961735e-01 3.522369554592423846e-01
1.725056742282687905e+00 9.938054337135249217e-01 2.534329118815275006e-01 2.556131934796614935e-01 1.328252146857631155e+00 3.552882981310881982e-01 3.502567028195742171e-01
1.756921507603661281e+00 9.726009954663730195e-01 2.459514930964941115e-01 2.479888235931198004e-01 1.326784934725045773e+00 3.526071785798157165e-01 3.483406611495809546e-01
1.789374869951081637e+00 9.514586555635667908e-01 2.375106234060082588e-01 2.400837798226519437e-01 1.325245790551790925e+00 3.497395533245443167e-01 3.460459505105959455e-01
1.822427701724480986e+00 9.310588744726255861e-01 2.299922431220315922e-01 2.333472239903275902e-01 1.323861630941204126e+00 3.469037762550452042e-01 3.435473607979051547e-01
1.856091076155311770e+00 9.110840843028353842e-01 2.207590518987592176e-01 2.255347897716992733e-01 1.322234732705979354e+00 3.436929763869682741e-01 3.412465958887944684e-01
1.890376271016658061e+00 8.923581057680503026e-01 2.135047599734276602e-01 2.197214739133910300e-01 1.320999553203256127e+00 3.407318404580054194e-01 3.385136707030544923e-01
1.925294772401473065e+00 8.742623693352786773e-01 2.066513952139413801e-01 2.134531342427619105e-01 1.319395090154909189e+00 3.372489327077626831e-01 3.361145882275726748e-01
1.960858278570602797e+00 8.573464693621366539e-01 1.998452362569376195e-01 2.072392263186582095e-01 1.317498788188509629e+00 3.341723334146216029e-01 3.343977768168568954e-01
1.997078703871894456e+00 8.403294057871018019e-01 1.919381538323421399e-01 2.020401967484954930e-01 1.315799284249576484e+00 3.303494069863571747e-01 3.326271595496963496e-01
2.033968182731693553e+00 8.244088458731982927e-01 1.843169691954995582e-01 1.959065509808023409e-01 1.314156720599964689e+00 3.282703164480392788e-01 3.304196880462666464e-01
2.071539073720072732e+00 8.094690780851370171e-01 1.764983531800351502e-01 1.881078581734469957e-01 1.312580542050628241e+00 3.264602509306050449e-01 3.289363951023627219e-01
2.109803963691152084e+00 7.954187391784545147e-01 1.706187987185616706e-01 1.812781750082047560e-01 1.310719231775209881e+00 3.228717320741811836e-01 3.267416687339737003e-01
2.148775671999898496e+00 7.823236054207888257e-01 1.663158225366485610e-01 1.753117105953534427e-01 1.309118382149418558e+00 3.198424285646139786e-01 3.246340525265529742e-01
2.188467254796815809e+00 7.695688108559828322e-01 1.603699666530883361e-01 1.692884492888759862e-01 1.308307603021165999e+00 3.156008139997840134e-01 3.230628345869470675e-01
2.228892009401964636e+00 7.589763797960362712e-01 1.535075686191011979e-01 1.609547656481041811e-01 1.307605844908920290e+00 3.130219461145933302e-01 3.211442478564958680e-01
2.270063478759780651e+00 7.481177987268803342e-01 1.452117991465100566e-01 1.544652985486647534e-01 1.307310537426970676e+00 3.117798652088215050e-01 3.194137499919613710e-01
2.311995455976174174e+00 7.401393824651245623e-01 1.406327742550135262e-01 1.463598065092182043e-01 1.306466833821009477e+00 3.077551678690867432e-01 3.183598389075121826e-01
2.354701988939461810e+00 7.313682794578890700e-01 1.338016737885153740e-01 1.395512593840059212e-01 1.305083546150922036e+00 3.025357665994292677e-01 3.167167605115386309e-01
2.398197385026606288e+00 7.245015364538471836e-01 1.309830301312280287e-01 1.308923812546874954e-01 1.305855697572166463e+00 3.004213422656858423e-01 3.136312815718906855e-01
2.442496215896438283e+00 7.186647091201486814e-01 1.287889649562443672e-01 1.239812729740401576e-01 1.306804041834225050e+00 2.966070025565854529e-01 3.099277873093333469e-01
2.487613322371391877e+00 7.123975239063109477e-01 1.215004403304947855e-01 1.178727382066601104e-01 1.306984414406945127e+00 2.911689766547709279e-01 3.069620237775754212e-01
2.533563819409419882e+00 7.073077391733105790e-01 1.170379610316895080e-01 1.115642286216068646e-01 1.307025375907042486e+00 2.858538888126740396e-01 3.043040395042735380e-01
2.580363101167747253e+00 7.025565349142575133e-01 1.110348266080269930e-01 1.046459098622792849e-01 1.308378997453572667e+00 2.846094385214485989e-01 2.998144582165300776e-01
2.628026846160162577e+00 6.979590808898322729e-01 1.041761954360282960e-01 9.837349602291389772e-02 1.310707580059823130e+00 2.809410792316897609e-01 2.949931981230631273e-01
2.676571022509572906e+00 6.936853148244350731e-01 9.927468209028589285e-02 9.598089158212008698e-02 1.313302511434341957e+00 2.789990028163127356e-01 2.919505871086660598e-01
2.726011893297583200e+00 6.915639268376212456e-01 9.462781993754698640e-02 9.110544452413882333e-02 1.316088727225717570e+00 2.768823134722282475e-01 2.869237416432481869e-01
2.776366022012889623e+00 6.905721987764101844e-01 8.868232987383095622e-02 8.603227716439354467e-02 1.318243736779202369e+00 2.732861769955901021e-01 2.833598968770745241e-01
2.827650278100314551e+00 6.913071600164368835e-01 8.403432288551082596e-02 7.924313350343847873e-02 1.320302679960261960e+00 2.664788885888365044e-01 2.785962990960919594e-01
2.879881842612344922e+00 6.925060294242639802e-01 7.929147186917051560e-02 7.636964529964929138e-02 1.324954090219373271e+00 2.620505818975260581e-01 2.730973154054372465e-01
2.933078213965059522e+00 6.965844035172676918e-01 7.630547033766310605e-02 7.088466492530542951e-02 1.330773514585120942e+00 2.556486852365451590e-01 2.672237796453356129e-01
2.987257213800381894e+00 6.990676298171707437e-01 7.326172756083604298e-02 7.004908947418908571e-02 1.337590047981068508e+00 2.518995811102302529e-01 2.608030822454177056e-01
3.042436992956617292e+00 7.032729602320895168e-01 7.027977513759309236e-02 6.810575735028112643e-02 1.345133655858170130e+00 2.461572412138159915e-01 2.533267524010782701e-01
3.098636037549274747e+00 7.093599214676356013e-01 7.094706719635579528e-02 6.342497909334721129e-02 1.352367895689289501e+00 2.431842872514711207e-01 2.465547968311130322e-01
3.155873175164216615e+00 7.155074259503839684e-01 6.784071006252379021e-02 6.402938593889173635e-02 1.360299223995678597e+00 2.400961452569356780e-01 2.407455238476006176e-01
3.214167581165200627e+00 7.233879918101342454e-01 6.621368347852030212e-02 6.420435985513517352e-02 1.370217085737779117e+00 2.369350456826204709e-01 2.335354962383682231e-01
3.273538785117937611e+00 7.331055457251740570e-01 6.780059274329952590e-02 6.550800949235557891e-02 1.379847728942277252e+00 2.358203646966063882e-01 2.261663644736005008e-01
3.334006677332808977e+00 7.421882527448022682e-01 6.707836372096231958e-02 6.853592647551520756e-02 1.390228546362533013e+00 2.315167286185588758e-01 2.176307795360354902e-01
3.395591515528443072e+00 7.527002862291769514e-01 6.660658518144335627e-02 7.186883859648263151e-02 1.400263196899700580e+00 2.238508501767690895e-01 2.105889432501448777e-01
3.458313931618377080e+00 7.662686239217124662e-01 6.820706921118058208e-02 7.329195541965072280e-02 1.413907042347724463e+00 2.205299337711115193e-01 2.032377629877133440e-01
3.522194938623080862e+00 7.797001075522278501e-01 6.938095852729564417e-02 7.867519869075756400e-02 1.425067203579446051e+00 2.135545104895033575e-01 1.970551965152738116e-01
3.587255937709648457e+00 7.948979054992506565e-01 7.187812312472707799e-02 8.622779442647920956e-02 1.437543508126446490e+00 2.062399052543522071e-01 1.937053980589236168e-01
3.653518725361565522e+00 8.135558553941591997e-01 7.320937854579323556e-02 9.096298631049160033e-02 1.452190523824586688e+00 2.000803492118843341e-01 1.864890308554068010e-01
3.721005500680837574e+00 8.342422718297640705e-01 7.630433333751363012e-02 9.508144527455475448e-02 1.466849182460787437e+00 1.946410533207074689e-01 1.831783759377061394e-01
3.789738872825076488e+00 8.561392404527865541e-01 7.906060204422438176e-02 1.007766371230537361e-01 1.484411408001879540e+00 1.870669004333662677e-01 1.797230891086156745e-01
3.859741868581926916e+00 8.800579937579743328e-01 8.331479923106999141e-02 1.055432507075253490e-01 1.504495687280833938e+00 1.822438664579197898e-01 1.709814888060889881e-01
3.931037940083407012e+00 9.063959525185197874e-01 9.152367333024280516e-02 1.134328181954543657e-01 1.524574716792667317e+00 1.727906062026955958e-01 1.643343014550879833e-01
4.003650972662756047e+00 9.332350683993810847e-01 9.521015183046233066e-02 1.216305076871422308e-01 1.548525342342752742e+00 1.652552306173098451e-01 1.563879546362925144e-01
4.077605292856404162e+00 9.629356898725640601e-01 1.009685352252723822e-01 1.289053269616509123e-01 1.570955804560361546e+00 1.571376369909260884e-01 1.539430444272815723e-01
4.152925676553750556e+00 9.953802888264284832e-01 1.060522931800420565e-01 1.376981830214094593e-01 1.602333538622801701e+00 1.554731203836421383e-01 1.456816776862657203e-01
4.229637357297492350e+00 1.030698621962159223e+00 1.138017192137119604e-01 1.483264107124147024e-01 1.631253156985091213e+00 1.534508988311222843e-01 1.451643626446694757e-01
4.307766034737262828e+00 1.068498296865552533e+00 1.209837626616790951e-01 1.578143735801620373e-01 1.660301221989948228e+00 1.486332319044691985e-01 1.408964841327231543e-01
4.387337883239431413e+00 1.110429832150580109e+00 1.296851767883153705e-01 1.660232754083847961e-01 1.692529770619263019e+00 1.498147732543071431e-01 1.383123026959940383e-01
4.468379560655935556e+00 1.156273304149741277e+00 1.401730741046698370e-01 1.735609626930785243e-01 1.728540675276041494e+00 1.462613180246765676e-01 1.339478169296650645e-01
4.550918217255094156e+00 1.204684064271802191e+00 1.536172940718485425e-01 1.819575821610985855e-01 1.764704636761867063e+00 1.423850537447042264e-01 1.382343300486774673e-01
4.634981504817383247e+00 1.254804271332601084e+00 1.615362088806870933e-01 1.922948688845058651e-01 1.808426947373104499e+00 1.472804356465200470e-01 1.401903765646006494e-01
4.720597585899227511e+00 1.308600523796253468e+00 1.691512755737156759e-01 2.029984626534573344e-01 1.852152705535004440e+00 1.469563306857450957e-01 1.436525742129557415e-01
4.807795143267911797e+00 1.365974306645627578e+00 1.786348665207535547e-01 2.151440232741761438e-01 1.896339484933303510e+00 1.459112135613680472e-01 1.508568397530272165e-01
4.896603389510771898e+00 1.427671959376479727e+00 1.897285161065127568e-01 2.263256009443830319e-01 1.945527467276100264e+00 1.463405881376638185e-01 1.570087250374267995e-01
4.987052076821878011e+00 1.493599263508629926e+00 1.996692338876775441e-01 2.386637097909594107e-01 1.998007062724878491e+00 1.505643946432444480e-01 1.615504329184793697e-01
5.079171506969503369e+00 1.563330700613993152e+00 2.081348178459589970e-01 2.525285638653984588e-01 2.056186077706632531e+00 1.573495780781879461e-01 1.708484320056751216e-01
5.172992541447704262e+00 1.637415044233878625e+00 2.182671677846597103e-01 2.661229015016088884e-01 2.115791552681288934e+00 1.623285508428680135e-01 1.843937310447834044e-01
5.268546611815415837e+00 1.717209544777950958e+00 2.289782507962632163e-01 2.779920262326240898e-01 2.182805441200474483e+00 1.691379663150804902e-01 1.962734137596502393e-01
5.365865730226533792e+00 1.800783240245674710e+00 2.387989229324447571e-01 2.943269415072296002e-01 2.258021217812469228e+00 1.743646433433299059e-01 2.059236291693102849e-01
5.464982500154500045e+00 1.890957945071882085e+00 2.476581251832192798e-01 3.105528950270646238e-01 2.336557312733990699e+00 1.766256285988241359e-01 2.193374634952105495e-01
5.565930127314993925e+00 1.986080086009598400e+00 2.604370690015807011e-01 3.277143187132023350e-01 2.417869521222290707e+00 1.901519967681761791e-01 2.302000837674089695e-01
5.668742430790367770e+00 2.087234944742830223e+00 2.729987245663363371e-01 3.448714001142874075e-01 2.502385828314818816e+00 2.003516924231827367e-01 2.480967229779875716e-01
5.773453854359631876e+00 2.195630395428725734e+00 2.858845014124147266e-01 3.619857133269710481e-01 2.600318017883884725e+00 2.178928934166735054e-01 2.644748045105109746e-01
5.880099478037609906e+00 2.309302037598897073e+00 2.977299209582389139e-01 3.806206990310134763e-01 2.703758978183731010e+00 2.308882822432116733e-01 2.777574681406402846e-01
5.988715029827348602e+00 2.432198979196313005e+00 3.114014300142917691e-01 3.997974420899601533e-01 2.814862894883781941e+00 2.493212572910272762e-01 2.962763841861355552e-01
6.099336897689572545e+00 2.561462299961424716e+00 3.245625668808780340e-01 4.203590285685310235e-01 2.928802656547711436e+00 2.619463161617492375e-01 3.196293355893748966e-01
6.212002141733226068e+00 2.701103836244188816e+00 3.402459672542597069e-01 4.403431103055046592e-01 3.052720717698414798e+00 2.797544236007163398e-01 3.414579955199759098e-01
6.326748506631219016e+00 2.849914705105931922e+00 3.592319643073627056e-01 4.598714378488826249e-01 3.188163584352197155e+00 3.045982634380410836e-01 3.662983540178070818e-01
6.443614434265490409e+00 3.008368558716072005e+00 3.775406297917340837e-01 4.800364094615372501e-01 3.338653557728797683e+00 3.306977268871587050e-01 3.775778622401189111e-01
6.562639076605665700e+00 3.176623576407327398e+00 3.964288200687016150e-01 5.013345637852220094e-01 3.492910831957068307e+00 3.553693293485471472e-01 4.016813868783284391e-01
6.683862308825593956e+00 3.356263476673153168e+00 4.155621016081125774e-01 5.227766487278575624e-01 3.659874075110979952e+00 3.799972784450558194e-01 4.281201007124684210e-01
6.807324742662175687e+00 3.548137441420133875e+00 4.366676616629572294e-01 5.467610879551347836e-01 3.831992512774930137e+00 3.949847782318607337e-01 4.561395819017532993e-01
6.933067740020947056e+00 3.753664083520849459e+00 4.585505812249679458e-01 5.720673374851079629e-01 4.025387386322294425e+00 4.233018278604703255e-01 4.792677514243663950e-01
7.061133426832990168e+00 3.975330365660549425e+00 4.839754657345021194e-01 5.954661820464588473e-01 4.227024555587203025e+00 4.452775861197442175e-01 5.124107409208624730e-01
7.191564707167791504e+00 4.208725305474207090e+00 5.085618915082097402e-01 6.215684492779747217e-01 4.443085094470847984e+00 4.644278358729643230e-01 5.445766283375634842e-01
7.324405277606802045e+00 4.457778321854254600e+00 5.345935745529799554e-01 6.480300434381511820e-01 4.675518816373226194e+00 4.996410962866955074e-01 5.762326623579614449e-01
7.459699641882497012e+00 4.722871710888576047e+00 5.617271851474461286e-01 6.739901006262405403e-01 4.916718856052673559e+00 5.124595773216285011e-01 6.197721164623635204e-01
7.597493125787839752e+00 5.004551668141807852e+00 5.899927754081977227e-01 7.006852502142022487e-01 5.178167865119923441e+00 5.345265351910013507e-01 6.570741481567701214e-01
7.737831892361157315e+00 5.304610507584970769e+00 6.201313494379130375e-01 7.317004641686253308e-01 5.463918860789057419e+00 5.714339904570131523e-01 6.883256654599314572e-01
7.880762957351496567e+00 5.623789617772510852e+00 6.497481599055960899e-01 7.646349652175983280e-01 5.768872979162953385e+00 6.029952920556214124e-01 7.201878180676342112e-01
8.026334204969664654e+00 5.961956774170182882e+00 6.791538053213708181e-01 8.003034965434210335e-01 6.091906860191096840e+00 6.320459059831975424e-01 7.553428620431574814e-01
8.174594403930207420e+00 6.322255225450049920e+00 7.111748394899386483e-01 8.355808285139003644e-01 6.436511875738302635e+00 6.680993912352812814e-01 7.932244211114127808e-01
8.325593223789717001e+00 6.706375604897854004e+00 7.468209835624772808e-01 8.700152528555102904e-01 6.798206926607087475e+00 7.031861065703326474e-01 8.355135339556944984e-01
8.479381251586930901e+00 7.111947807662387433e+00 7.798849460849490711e-01 9.162129066476882855e-01 7.191282064451730349e+00 7.473238273478397531e-01 8.732574913997588339e-01
8.636010008790211856e+00 7.544507176349479316e+00 8.117777532645975569e-01 9.531239017216845966e-01 7.599381251665432657e+00 7.816858304115381628e-01 9.270494641280819792e-01
8.795531968558043090e+00 8.003501866102361362e+00 8.431739241606743818e-01 9.922315346411298975e-01 8.042618365275494341e+00 8.251822642847868039e-01 9.749232602998567643e-01
8.958000573318461335e+00 8.496136649910685179e+00 8.792485336540742935e-01 1.034793520432387481e+00 8.511610123183491083e+00 8.587555516605913652e-01 1.025225588051819514e+00
9.123470252673017811e+00 9.020561489800064336e+00 9.144991411762912747e-01 1.076898728260948346e+00 9.012014094594979596e+00 8.985166919688243325e-01 1.075787113600684464e+00
9.291996441631656722e+00 9.580177568707394897e+00 9.601972941282586049e-01 1.116271707272197489e+00 9.548243607330192617e+00 9.397585474286689333e-01 1.125058650692956519e+00
9.463635599184300418e+00 1.017228137027004564e+01 1.004329295334185801e+00 1.160064636919296177e+00 1.012211474836133362e+01 9.821669707184419451e-01 1.176015432529487370e+00
9.638445227215537869e+00 1.080163774439440694e+01 1.042300546266115902e+00 1.220565212979664693e+00 1.073903407202952742e+01 1.031282022424347744e+00 1.223776613401069469e+00
9.816483889768672810e+00 1.147562343413946451e+01 1.089755679045728343e+00 1.272688495556948851e+00 1.139263973108995565e+01 1.084951232485389383e+00 1.276646204926610295e+00
9.997811232665624104e+00 1.219549329225406531e+01 1.138987823641187447e+00 1.325386188253819597e+00 1.207987040896809106e+01 1.130921975521664180e+00 1.330851081539659475e+00
1.018248800348924377e+01 1.295796092657875853e+01 1.187162842802424123e+00 1.374193632691810052e+00 1.281592136233968660e+01 1.184294684764696015e+00 1.382811991848656774e+00
1.037057607193472641e+01 1.376737629628227566e+01 1.234018312145140683e+00 1.424155711079661657e+00 1.360429998434150889e+01 1.240450109939173373e+00 1.436643128335521880e+00
1.056213845053696510e+01 1.462962292484696292e+01 1.291631173974277402e+00 1.466827644735477776e+00 1.444377660895496263e+01 1.303275662285617642e+00 1.492213332513285806e+00
1.075723931578075643e+01 1.555076364484188645e+01 1.354078583720827567e+00 1.515634176913291498e+00 1.533324097267774633e+01 1.360336623374887921e+00 1.553585613505518381e+00
1.095594402960096225e+01 1.652553272012114860e+01 1.407196269985346859e+00 1.576932513079267295e+00 1.628714922810037180e+01 1.428822305651651803e+00 1.617072081515622983e+00
1.115831916127981494e+01 1.756461669900868827e+01 1.457821972779491659e+00 1.632725776020233610e+00 1.730993818706779663e+01 1.503933196086721935e+00 1.668140498621362156e+00
1.136443250974869379e+01 1.867213018229680088e+01 1.515069011548668243e+00 1.690218669455962441e+00 1.839535862530663124e+01 1.577670421897142461e+00 1.723832253824184590e+00
1.157435312630185997e+01 1.985334718195525028e+01 1.573844547087499990e+00 1.755318445056413879e+00 1.954586213242191661e+01 1.641910660838945546e+00 1.785849767147475120e+00
1.178815133772976154e+01 2.111251393543604138e+01 1.638594700720048536e+00 1.792258475496698367e+00 2.077811817345173040e+01 1.713677051335963597e+00 1.858953711197372627e+00
1.200589876987963045e+01 2.244496665192892948e+01 1.720491047622008551e+00 1.865388839536059606e+00 2.208610459454745012e+01 1.783007897692947097e+00 1.941434346866412142e+00
1.222766837165130482e+01 2.387500361387652248e+01 1.796877803089355297e+00 1.920004151060386022e+00 2.348750239403103279e+01 1.864465582685017608e+00 2.021186291228502796e+00
1.245353443943628236e+01 2.539640641800515652e+01 1.873721220482934768e+00 1.964536930505964563e+00 2.499287926312003805e+01 1.956846842670778130e+00 2.073459177691447053e+00
1.268357264200820822e+01 2.700333242746792450e+01 1.926385710988022026e+00 2.031483942714675806e+00 2.658234164794300014e+01 2.056693668718011736e+00 2.138480842200713994e+00
1.291786004587314096e+01 2.872974108461067289e+01 2.000313103933404335e+00 2.082066119441069674e+00 2.825352784673187756e+01 2.118374720353397578e+00 2.208519663488260676e+00
1.315647514108806071e+01 3.055130926419894166e+01 2.079074016903231126e+00 2.157646294974469470e+00 3.004610238891617868e+01 2.191320921383475451e+00 2.293174609630174388e+00
1.339949786755631678e+01 3.247013083164520708e+01 2.138420128915541341e+00 2.246206139419854253e+00 3.196142969853045201e+01 2.276048854819439526e+00 2.379558780208483881e+00
1.364700964180877918e+01 3.454106083094847435e+01 2.227140565712751652e+00 2.303325100703723649e+00 3.399022683879670126e+01 2.345133838443370422e+00 2.466944753210327690e+00
1.389909338427965935e+01 3.674656332371583289e+01 2.306818903908137486e+00 2.376217028284372645e+00 3.615058575512348682e+01 2.420474382516744072e+00 2.546583272969080269e+00
1.415583354708630814e+01 3.908792099940521325e+01 2.389134041245526419e+00 2.444942635988063273e+00 3.846816232476970043e+01 2.517695439414609382e+00 2.609751885688588402e+00
1.441731614232185876e+01 4.160127371746415292e+01 2.490270373791432235e+00 2.513051076942893758e+00 4.093353992266398222e+01 2.618410145524904920e+00 2.696861911584015559e+00
1.468362877087079355e+01 4.426430396135295098e+01 2.612285966679245064e+00 2.578598607886611660e+00 4.354984747453015359e+01 2.724950171360013940e+00 2.814944649757023853e+00
1.495486065175660606e+01 4.708589592380101863e+01 2.713724430399942378e+00 2.657878372989607385e+00 4.632605694163882504e+01 2.839475638233587063e+00 2.894956617759170570e+00
1.523110265203162683e+01 5.009269878678848897e+01 2.850177880566633348e+00 2.716013546726436800e+00 4.932157708445480182e+01 2.971264271927594791e+00 2.944137883564955871e+00
1.551244731721893899e+01 5.327604665828407349e+01 2.940305868273142664e+00 2.791149245363392595e+00 5.248642493196820169e+01 3.071967170339277686e+00 3.031502626870164363e+00
1.579898890231663167e+01 5.664181214199727776e+01 2.965407583813089332e+00 2.882811300656456410e+00 5.582922487014465673e+01 3.188945204296537383e+00 3.115446774519028850e+00
1.609082340337472772e+01 6.026828367921338270e+01 3.102197786791599299e+00 2.914099468914443491e+00 5.941904869079557017e+01 3.311234730861762898e+00 3.155132637431357523e+00
1.638804858965543332e+01 6.408256172092562508e+01 3.159397368607123724e+00 2.982876525012201796e+00 6.322743666613817481e+01 3.427894865112101286e+00 3.239106607700421137e+00
1.669076403638738881e+01 6.817357034148049877e+01 3.247828547332360927e+00 3.053968933972427635e+00 6.725543899235650258e+01 3.508001945666059385e+00 3.330824112087711342e+00
1.699907115812499114e+01 7.254113037276076170e+01 3.354198915889369914e+00 3.107470105234781954e+00 7.157806099658665744e+01 3.635652327911060411e+00 3.365542143760279714e+00
1.731307324272390602e+01 7.715961370926657992e+01 3.443702855849025468e+00 3.166803992534624967e+00 7.616733841709643116e+01 3.745288424105879699e+00 3.409144728985864958e+00
1.763287548594415455e+01 8.211729345238393307e+01 3.550483187869275525e+00 3.178469244480794487e+00 8.107182169849193087e+01 3.829796710842742868e+00 3.450439589220238190e+00
1.795858502669239343e+01 8.730279907527153682e+01 3.670824678782807382e+00 3.241488103070196303e+00 8.625810213298568385e+01 3.891990844131740346e+00 3.586584563283480520e+00
